\xe5\xb0\x9a\xe6\x96\xb9\xe5\x8a\x8d\xe6\x93\x8a\xe6\x96\xb0\xe6\x98\x9f\xe8\xb3\xbd2022 (\xe9\xa4\xa8\xe5\x85\xa7\xe8\xb3\xbd):    October 4, 2022
British Fencing - West Midlands Region Senior Fencing Championships & GB Cup:    March 12, 2022
24th Rapir cup:    March 12, 2022 - March 13, 2022
Ongley 2022:    March 12, 2022
2022\xe7\xac\xac\xe4\xb8\x89\xe5\xb1\x86\xe5\x8f\xb0\xe7\x81\xa3\xe6\x93\x8a\xe5\x8a\x8d\xe5\xa4\xa7\xe5\xb8\xab\xe5\x85\xac\xe9\x96\x8b\xe8\xb3\xbd:    March 12, 2022 - March 13, 2022
Magic City RJCC/RYC:    March 12, 2022 - March 13, 2022
2022 NCAA Mid-Atlantic/South Regional:    March 12, 2022
20\xef\xbc\x92\xef\xbc\x91\xe5\xb9\xb4\xe5\xba\xa6\xe9\x95\xb7\xe5\xb4\x8e\xe7\x9c\x8c\xe9\xab\x98\xe7\xad\x89\xe5\xad\xa6\xe6\xa0\xa1\xe3\x83\x95\xe3\x82\xa7\xe3\x83\xb3\xe3\x82\xb7\xe3\x83\xb3\xe3\x82\xb0\xe9\x81\xb8\xe6\x89\x8b\xe6\xa8\xa9\xe5\xa4\xa7\xe4\xbc\x9a:    March 12, 2022
2022 NCAA Midwest Regional:    March 12, 2022
Belfast Open 2022:    March 12, 2022 - March 13, 2022
2022 NCAA West Regionals:    March 12, 2022
2de En Cavantschermtoernooi:    March 12, 2022 - March 13, 2022
II GRAND PRIX POLSKI:    March 12, 2022 - March 13, 2022
Velk\xc3\xa1 cena Dukly Olomouc:    March 12, 2022 - March 13, 2022
Fevzi Ba\xc5\x9fkan a Selamlar:    March 12, 2022
Samsun U10-U12-U14 A\xc3\xa7ik Turnuvalar\xc4\xb1:    March 12, 2022 - March 13, 2022
III Puchar Polski Senior\xc3\xb3w w szpadach:    March 12, 2022 - March 13, 2022
Garden State RJCC:    March 12, 2022 - March 13, 2022
Salle Auriol Seattle RYC:    March 12, 2022 - March 13, 2022
Atlantic Fencing Academy - Saturday Youth Saber:    March 12, 2022
Pacific Northwest Cup (Y10 & Y14 Foil):    March 12, 2022
Pacific Northwest Cup (Div 3 Epee):    March 12, 2022
AAFA: Up First Open (SANCTIONED!):    March 12, 2022
Rotalia vehklemisturniir:    March 12, 2022
St. Paddy's at NKFA:    March 12, 2022
New Tournament:    March 12, 2022
Mem. \xc3\x81. N\xc3\xa9metha:    March 12, 2022
Arnold Fencing Classic ROC (Div1A, Div 2, Vet), RJCC, and RYC:    March 11, 2022 - March 13, 2022
Ranking Nacional Peruano Infantil A, Infantil B, Pre-Cadete y Cadete - 11 al 13/03/2022:    March 11, 2022 - March 13, 2022
Freehold Fencing's E & Under Epee:    March 11, 2022
Manchen Friday Night Foil Open:    March 11, 2022
Clubbeker:    March 11, 2022
\xd8\xa8\xd8\xb7\xd9\x88\xd9\x84\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa8\xd8\xb1\xd9\x8a\xd8\xaf \xd8\xa7\xd9\x84\xd9\x85\xd8\xb5\xd8\xb1\xd9\x89 17 \xd8\xb3\xd9\x86\xd8\xa9:    March 10, 2022 - March 12, 2022
BVF Age Groups:    March 6, 2022 - March 13, 2022
Hampshire Senior Foil 2022:    March 6, 2022
U15/17/20 State Competition #2:    March 6, 2022
MiniSeries_Y10-12:    March 6, 2022
Mistrzostwa Warszawy i Mazowsza:    March 6, 2022
East Midlands BYC Qualifier:    March 6, 2022
ChampionnatsDeBelgiqueBelgischeKampioenschappenV\xc3\xa9terans 2022:    March 5, 2022 - March 6, 2022
Vehklemiskoolitus ja turniir:    March 5, 2022
2022 NJ Fencing State Squad Championships:    March 5, 2022
Lancaster University Spring Open:    March 5, 2022 - March 6, 2022
1st Bir Ganesh Man Singh National Fencing Championship 2022:    March 5, 2022 - March 7, 2022
OGHSFL Championships:    March 5, 2022 - March 6, 2022
CT State High School Championships:    March 5, 2022
XXX Muszkieter Trophy:    March 5, 2022 - March 6, 2022
NIWFA 2022 Championships:    March 5, 2022
Warszawska Olimpiada M\xc5\x82odzie\xc5\xbcy w szabli:    March 5, 2022
QFA#1:    March 5, 2022
Ferrum Vetus 2022-2:    March 5, 2022
\xe0\xb8\x81\xe0\xb8\xb5\xe0\xb8\xac\xe0\xb8\xb2\xe0\xb9\x81\xe0\xb8\xab\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x8a\xe0\xb8\xb2\xe0\xb8\x95\xe0\xb8\xb4 \xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x89\xe0\xb8\x87\xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88 47 \xe0\xb8\xa8\xe0\xb8\xa3\xe0\xb8\xb5\xe0\xb8\xaa\xe0\xb8\xb0\xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xa9\xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xa1\xe0\xb8\xaa\xe0\xb9\x8c:    March 5, 2022 - March 25, 2022
March NAC:    March 4, 2022 - March 7, 2022
111\xe5\xb9\xb4\xe5\x85\xa8\xe5\x9c\x8b\xe7\xac\xac\xe4\xb8\x80\xe6\xac\xa1\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    March 4, 2022 - March 6, 2022
Pre-AFC1 Open:    March 4, 2022 - March 5, 2022
Manchen Friday Night "U" Foil:    March 4, 2022
European Cadet Championship:    March 3, 2022 - March 7, 2022
\xd8\xa8\xd8\xb7\xd9\x88\xd9\x84\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa8\xd8\xb1\xd9\x8a\xd8\xaf \xd8\xa7\xd9\x84\xd9\x85\xd8\xb5\xd8\xb1\xd9\x89 \xd8\xaa\xd8\xad\xd8\xaa 20 \xd8\xb3\xd9\x86\xd8\xa9:    March 3, 2022 - March 5, 2022
Warszawska Olimpiada M\xc5\x82odzie\xc5\xbcy w szpadzie kobiet i m\xc4\x99\xc5\xbcczyzn:    February 27, 2022
Welsh Closed Team Championship:    February 27, 2022
Poh\xc3\xa1r Moravy:    February 27, 2022
Southern BYC RQE U12:    February 27, 2022
NEUSFA Tom Gorman Beanpot Open:    February 27, 2022
D & Under - 3 Weapon:    February 27, 2022
NBE Cairo Foil World Cup 2022 Teams:    February 27, 2022
Season Opener:    February 27, 2022
FencingSA Open & Veteran Events:    February 27, 2022
Asian Championship,  Junior:    February 27, 2022 - March 3, 2022
DCFC Champagne Challenge #5:    February 27, 2022
Manhattan Fencing Center Saber Liberty Cup:    February 27, 2022
Freehold Fencing's Open Epee:    February 27, 2022
San Diego Cup-Youth Epee #5:    February 27, 2022
Warszawska Olimpiada M\xc5\x82odzie\xc5\xbcy floret:    February 26, 2022
Welsh National Championships 2022:    February 26, 2022
2022. KYIV OPEN CUP European Veterans Epee Circuit:    February 26, 2022
Hradi\xc5\xa1\xc5\xa5sk\xc3\xbd kord:    February 26, 2022
NCFL 2022 Men's Foil and Epee State Individual Championships:    February 26, 2022
2022 ACC Fencing Championships:    February 26, 2022 - February 27, 2022
European Junior Championship:    February 26, 2022 - March 2, 2022
SISTA Amsterdam:    February 26, 2022 - February 27, 2022
W&M Conomikes-Gutenberg Open 2022:    February 26, 2022 - February 27, 2022
Temporada 2021 - 2022:    February 26, 2022 - February 27, 2022
Duel of the East Coast RJCC/RYC:    February 26, 2022 - February 27, 2022
2022\xe5\x85\xa8\xe6\xbe\xb3\xe9\x9d\x92\xe5\xb0\x91\xe5\xb9\xb4\xe5\x8a\x8d\xe6\x93\x8a\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    February 26, 2022 - February 27, 2022
Hiiu M\xc3\xb5\xc3\xb5k 2022:    February 26, 2022
IFC 2022 Winter Classic:    February 26, 2022
Landlubbers and Scallywags:    February 26, 2022 - February 27, 2022
Scottish Open:    February 26, 2022 - February 27, 2022
12th Annual Yellow Jacket Open:    February 26, 2022 - February 27, 2022
NCFL 2022 State Women's Individual Championships:    February 26, 2022
Morehouse Youth Saber Cup Series #5 (Westchester):    February 26, 2022
UCD Crush on Competition 3 Weapon Open:    February 26, 2022
Nazlymov Y10 & Y12 Mixed Sabre:    February 26, 2022
UCD Crush on Competition 3 Weapon Open:    February 26, 2022
Unrated Men's and Women's Epee/Foil/Sabre @ DFC:    February 26, 2022
Ryder Cup Memorial RJCC/ROC:    February 25, 2022 - February 27, 2022
The Cascade Clash | Portland SYC:    February 25, 2022 - February 28, 2022
Copa Nal Abierta Interligas e Interclubes Precadetes,Cadete,Juvenil y Mayores Indiv y Equ:    February 25, 2022 - February 27, 2022
Freehold Fencing's Unrated Foil:    February 25, 2022
Manchen Friday Night "E & Under" Epee:    February 25, 2022
Ranking Nacional Cadete y Juvenil Sable Masculino y Femenino - 25/02/2022:    February 25, 2022
Nacional Cali:    February 25, 2022 - February 27, 2022
Asian Championship cadet and junior:    February 24, 2022 - March 3, 2022
NBE Cairo Foil World Cup 2022:    February 24, 2022
MK Fencing Academy Adults Cup 2:    February 22, 2022 - March 1, 2022
Elite Epee Men's Series Event 5:    February 20, 2022
Cyrano's 3 Weapon D & U, WF+ Youth Epee/Foil:    February 20, 2022
Northern Regional #1:    February 20, 2022
Trinity Team Foil 2022:    February 20, 2022
Veterans Round #1:    February 20, 2022
England U14 Ranking Event:    February 20, 2022
FAP-NORTH  Open Epee, Women's Epee:    February 20, 2022
San Diego Senior Cup #3 w/ D&Under Epee:    February 20, 2022
Elite Epee Junior Series Event 5:    February 19, 2022
WDawn:    February 19, 2022
2021-2022\xe5\xb9\xb4\xe5\xba\xa6\xe5\x8a\x8d\xe6\x93\x8a\xe6\xa0\xa1\xe5\x9c\x92\xe6\x8c\x91\xe6\x88\xb0\xe7\x9b\x83:    February 19, 2022 - February 20, 2022
IV \xd0\x9a\xd1\x80\xd1\x8a\xd0\xb3 \xd0\x9a\xd1\x83\xd0\xbf\xd0\xb0 \xd0\x9c\xd0\xbb\xd0\xb0\xd0\xb4\xd0\xbe\xd1\x81\xd1\x82:    February 19, 2022 - February 20, 2022
2022 Singapore Senior Championships:    February 19, 2022 - February 20, 2022
GFA: Pisacafe Circuit meet / Homeschool Team meet:    February 19, 2022
I Puchar Polski Weteran\xc3\xb3w:    February 19, 2022
The Trinity Cup 2022:    February 19, 2022
Houston Sword Sports Brash Invitational:    February 19, 2022
Junior Olympic Championships:    February 18, 2022 - February 21, 2022
\xd8\xa8\xd8\xb7\xd9\x88\xd9\x84\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xac\xd9\x85\xd9\x87\xd9\x88\xd8\xb1\xd9\x8a\xd8\xa9 \xd8\xaa\xd8\xad\xd8\xaa 13 \xd8\xb3\xd9\x86\xd8\xa9:    February 16, 2022
2022 SEA GAMES & ASIAN GAMES QUALIFYING COMPETITION:    February 15, 2022 - February 17, 2022
2. kolo Zagreba\xc4\x8dke lige u Malom ma\xc4\x8du:    February 15, 2022
3. kolo Zagreba\xc4\x8dke lige u Velikom ma\xc4\x8du:    February 15, 2022
West Midlands Region - BYC FOIL Qualifiers:    February 13, 2022
MAYOR RICHARD GOMEZ FENCING CUP:    February 13, 2022 - February 14, 2022
Manhattan Fencing Center Foil Liberty Cup:    February 13, 2022
2022 NJSIAA State Individual Fencing Championships:    February 13, 2022
U20StateChampU15SOC:    February 13, 2022
RFC February Foil Open, D and Under and house cup:    February 13, 2022
FAP-NORTH Youth 14 Foil:    February 13, 2022
Bee-U February Invitational:    February 13, 2022
Olympia FC Friendship Celebration - Partner Teams:    February 13, 2022
\xd8\xa8\xd8\xb7\xd9\x88\xd9\x84\xd8\xa9 \xd9\x83\xd8\xa3\xd8\xb3 \xd9\x85\xd8\xb5\xd8\xb1 1 \xd8\xb9\xd9\x85\xd9\x88\xd9\x85\xd9\x89:    February 12, 2022
SATU MARE CUP:    February 12, 2022 - February 13, 2022
2022 NCFL Teams Championship:    February 12, 2022
European Cadet Circuit - Wawel Dragon Trophy 2022:    February 12, 2022 - February 13, 2022
INTEGRITY RJCC & Local Vet, Y10, Y12 and Y14:    February 12, 2022 - February 13, 2022
SSS Beginners:    February 12, 2022 - February 13, 2022
Dubai U17:    February 12, 2022 - February 13, 2022
SVECHNIKOV CUP:    February 12, 2022 - February 13, 2022
\xd0\x92\xd1\x81\xd0\xb5\xd1\x83\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd1\x81\xd1\x8c\xd0\xba\xd0\xb8\xd0\xb9 \xd1\x82\xd1\x83\xd1\x80\xd0\xbd\xd1\x96\xd1\x80 \xd0\xb7 \xd1\x84\xd0\xb5\xd1\x85\xd1\x82\xd1\x83\xd0\xb2\xd0\xb0\xd0\xbd\xd0\xbd\xd1\x8f \xd0\xbd\xd0\xb0 \xd1\x88\xd0\xbf\xd0\xb0\xd0\xb3\xd0\xb0\xd1\x85 \xc2\xab\xd0\x9c \xd0\xa3 \xd0\xa0 \xd0\x90 \xd0\xa5 \xd0\x90\xc2\xbb:    February 12, 2022 - February 13, 2022
Poh\xc3\xa1r Let\xc5\x88an 2022 - 1. ro\xc4\x8dn\xc3\xadk:    February 12, 2022 - February 13, 2022
Indywidualne i Dru\xc5\xbcynowe Mistrzostwa Polski Junior\xc3\xb3w we florecie kobiet i m\xc4\x99\xc5\xbcczyzn:    February 12, 2022 - February 13, 2022
3rd Annual Precision Invitational RJCC:    February 12, 2022 - February 13, 2022
55th Annual Green Gator:    February 12, 2022 - February 13, 2022
OGHSFL Tourn #4:    February 12, 2022 - February 13, 2022
Richmond Winter RYC/RJCC:    February 12, 2022 - February 13, 2022
Seattle International Veterans Cup:    February 12, 2022 - February 13, 2022
Cena ostravsk\xc3\xa9 sovy:    February 12, 2022
55th Annual Green Gator:    February 12, 2022 - February 13, 2022
18th Will Fence for Food Chairty Tournamnet:    February 12, 2022
VT turnaj - \xc5\xa1avle:    February 12, 2022
RCFC Youth #3:    February 12, 2022 - February 13, 2022
DR. CELSO DAYRIT FENCING CUP:    February 11, 2022 - February 12, 2022
111\xe5\xb9\xb4\xe8\x87\xba\xe5\x8c\x97\xe5\xb8\x82\xe9\x9d\x92\xe5\xb9\xb4\xe7\x9b\x83\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    February 11, 2022 - February 12, 2022
Freehold Fencing's Div2 Epee:    February 11, 2022
Manchen Friday Night "E & Under" Foil:    February 11, 2022
Ivy League Round-Robin 2022 - For live scores only:    February 11, 2022 - February 13, 2022
SAS Saber: E & Under:    February 11, 2022
February Friday Night Fencing:    February 11, 2022
\xd8\xa8\xd8\xb7\xd9\x88\xd9\x84\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xac\xd9\x85\xd9\x87\xd9\x88\xd8\xb1\xd9\x8a\xd8\xa9 \xd8\xaa\xd8\xad\xd8\xaa 11 \xd8\xb3\xd9\x86\xd8\xa9:    February 10, 2022 - February 11, 2022
Itermediate Challenge:    February 8, 2022
Keizer Kareltoernooi:    February 6, 2022
Montclair Invitational Girls Frosh/Soph HS - 2022:    February 6, 2022
Montclair Invitational Boys Frosh/Soph HS - 2022:    February 6, 2022
DCFC Youth Challenge #2:    February 6, 2022
2022 NJSIAA Districts 5 & 6:    February 6, 2022
SoCal Scholastic Fencing League Individual Foil #2:    February 6, 2022
Passaic County Championships:    February 5, 2022
Waitangi  Open:    February 5, 2022 - February 7, 2022
Welsh Cadet Championships 2022:    February 5, 2022
Star Cup 2022:    February 5, 2022 - February 6, 2022
South East Region Youth Championships & BYC Qualifier:    February 5, 2022 - February 6, 2022
Badawi Challenge RJCC & RYC (Y10/Y12/Y14):    February 5, 2022 - February 6, 2022
WOMEN'S FOIL CADET CIRCUIT:    February 5, 2022 - February 6, 2022
CHSFA Novice Tournament:    February 5, 2022
2022 Winter Thrust RYC/RJCC:    February 5, 2022 - February 6, 2022
GLHSFC Team Championships:    February 5, 2022
Battle of the Bay D1A ROC:    February 5, 2022 - February 6, 2022
2. kolo Zagreba\xc4\x8dke lige u Malom floretu:    February 5, 2022
Indywidualne i dru\xc5\xbcynowe Mistrzostwa Polski Junior\xc3\xb3w w szabli kobiet i m\xc4\x99\xc5\xbcczyzn:    February 5, 2022 - February 6, 2022
Nassau Individuals 2022:    February 5, 2022
THE TAMPA CHALLENGE RYC/RJCC:    February 5, 2022 - February 6, 2022
-)---- Mali Mu\xc5\xa1ketiri:    February 5, 2022
Old Man Winter:    February 5, 2022
Bill Goering Memorial - CO Cup3/Vet Walk N Roll:    February 5, 2022 - February 6, 2022
SAS Saber #3: Y10, Y12, Y14, Junior, Open:    February 5, 2022
Manchen Friday Night "E & Under" Saber:    February 4, 2022
Battle of the Vets:    February 4, 2022
SAS Unrated Epee & Foil:    February 4, 2022
2022/1 WhCup Torsdagsserie:    February 3, 2022
Brentwood Practice Underclass:    February 2, 2022
Vehklemiskoolitus ja turniir:    February 1, 2022
West Midlands BYC Epee Qualifier:    January 30, 2022
Bergen County Boys Fencing Championship:    January 30, 2022
NJSIAA Districts 3 & 4 and Independent Qualifiers:    January 30, 2022
The Youth Series 2022 #1:    January 30, 2022
Under 15/17/20 State Competition:    January 30, 2022
FAP-NORTH  Open Epee:    January 30, 2022
January Challenge:    January 30, 2022
San Diego Senior Cup #2:    January 30, 2022
SoCal Scholastic League Individual Epee/Saber #2:    January 30, 2022
Olympia D'Artagnan's Challenge 3A (Y8/Y12 Epee):    January 30, 2022
OGHSFL Tourn #3:    January 29, 2022 - January 30, 2022
Northern Ireland Open:    January 29, 2022 - January 30, 2022
Battle in Seattle:    January 29, 2022 - January 30, 2022
Brand\xc3\xbdsk\xc3\xbd Dragoun 2022:    January 29, 2022
Eesti Meistriv\xc3\xb5istlused juunioride epees:    January 29, 2022
Cena Sovy 2022:    January 29, 2022 - January 30, 2022
FN Bubble Ensemble 2022:    January 29, 2022
Integrity Cup RYC & ROC (DV2):    January 29, 2022 - January 30, 2022
RIPOSTA CUP 2022:    January 29, 2022 - January 30, 2022
2022 Novices Challenge (17 years n above):    January 29, 2022
Poh\xc3\xa1r SC Praha:    January 29, 2022 - January 30, 2022
GHSFL Tournament 2021-22 Team:    January 29, 2022
Mistrzostwa Polski Junior\xc3\xb3w w szpadzie:    January 29, 2022 - January 30, 2022
III PUCHAR POLSKI JUNIOR\xc3\x93W:    January 29, 2022
GLHSFC Individual Champs:    January 29, 2022
III Puchar Polski Junior\xc3\xb3w we florecie kobiet i m\xc4\x99\xc5\xbcczyzn:    January 29, 2022 - January 30, 2022
RYC of the Rockies Spring:    January 29, 2022 - January 30, 2022
Bloody Winter Wonderland at NKFA:    January 29, 2022
Capitol Division Summer National Qualifiers:    January 29, 2022 - January 30, 2022
HSS Winter Friendlies 2022:    January 29, 2022 - January 30, 2022
The 2022 Battle in Seattle Veteran Events:    January 28, 2022
2022 Singapore Senior Challenge - Women`s Foil:    January 28, 2022
Vehklemiskoolitus ja turniir:    January 28, 2022
Manchen Friday Night "U" Foil:    January 28, 2022
Campionatul National Cadeti si Juniori spada masculin si feminin:    January 25, 2022 - January 26, 2022
Sheikh Russel 2nd National Junior & Cadet Fencing Championship 2022:    January 24, 2022 - January 25, 2022
ERYC & BYCQ 2022 Epee:    January 23, 2022
ERYC & BYCQ 2022 Sabre:    January 23, 2022
2022 NJSIAA Districts 1 & 2:    January 23, 2022
Eesti Meistriv\xc3\xb5istlused kadettidele epees:    January 23, 2022
WRA C&Under / Open Women's Epee:    January 23, 2022
MK Fencing Academy Junior Epee Cup 2:    January 23, 2022 - January 30, 2022
TFC's January 2022 Fence-A-Thon:    January 23, 2022
XXXVII Vladimir Ma\xc5\xbeurani\xc4\x87 memorial:    January 23, 2022
RFC January Foil Open and house cup:    January 23, 2022
San Diego Cup-Youth Saber #5:    January 23, 2022
FCMC Unrated & Open Saber:    January 23, 2022
MLADOST CUP:    January 22, 2022 - January 23, 2022
CJL #3 - La Maison de l'Escrime:    January 22, 2022 - January 23, 2022
ERYC & BYCQ 2022 Foil:    January 22, 2022
Rocky Mountain RYC # 2:    January 22, 2022 - January 23, 2022
GHSFL 2021-22 Individual Championships:    January 22, 2022
\xc4\x8cepel m\xc4\x9bsta Teplice:    January 22, 2022 - January 23, 2022
Teplick\xc3\xbd kord\xc3\xadk:    January 22, 2022
FIE Junior World Cup in Women's foil category - Zagreb:    January 22, 2022 - January 23, 2022
The Hangover Classic 2022:    January 22, 2022 - January 23, 2022
Premier Challenge RYC/RJCC:    January 22, 2022 - January 23, 2022
Portland RJCC + RYC:    January 22, 2022 - January 23, 2022
3rd Annual Don Bone Classic:    January 22, 2022
Dynamo Classic Winter 2022:    January 22, 2022 - January 23, 2022
\xd0\xa2\xd1\x83\xd1\x80\xd0\xbd\xd1\x96\xd1\x80 \xd0\xbf\xd0\xb0\xd0\xbc*\xd1\x8f\xd1\x82\xd1\x96  \xd0\x9a\xd0\xbe\xd0\xbb\xd1\x87\xd0\xb8\xd0\xbd\xd1\x81\xd1\x8c\xd0\xba\xd0\xbe\xd0\xb3\xd0\xbe \xd0\xa1.\xd0\xaf:    January 22, 2022 - January 23, 2022
2022 UGA Open:    January 22, 2022 - January 23, 2022
3rd Annual Don Bone Classic:    January 22, 2022
Weekend Warrior #2:    January 22, 2022
AFM Competitive Class Competition:    January 22, 2022
test:    January 22, 2022
5th Annual Sword in the Stone RYC and RJCC:    January 21, 2022 - January 23, 2022
Freehold Fencing's Div2 Foil:    January 21, 2022
RCFC Thursday Night D & Under Foil #2:    January 20, 2022
Campionatul National Cadeti si Juniori sabie masculin si feminin:    January 19, 2022 - January 22, 2022
UFCL 2021(4th Round)-Epee:    January 16, 2022
2022 BCWCA County Fencing Tournament:    January 16, 2022
WAY Youth Mixed Foil Y8, 10, 12, 14:    January 16, 2022
2022\xe4\xba\x9e\xe6\xb4\xb2\xe9\x9d\x92\xe5\xb9\xb4\xe6\x9a\xa8\xe9\x9d\x92\xe5\xb0\x91\xe5\xb9\xb4\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd\xe9\x81\xb8\xe6\x8b\x94:    January 15, 2022 - January 16, 2022
NATIONAL FENCING CHAMPIONSHIPS 2022:    January 15, 2022 - January 23, 2022
Fencing Center of Chicago RYC/RJCC:    January 15, 2022 - January 16, 2022
Morris Cup RJCC/RYC:    January 15, 2022 - January 16, 2022
2022 Singapore Junior Challenge:    January 15, 2022 - January 16, 2022
U15 & 20 Fencing Championships:    January 15, 2022 - January 16, 2022
Treasure Chest RYC:    January 15, 2022 - January 17, 2022
Texas Clash in Dallas RJCC:    January 15, 2022 - January 16, 2022
III Puchar Polski Junior\xc3\xb3w M\xc5\x82odszych w Szabli:    January 15, 2022
Apex Novice Cup - Youth & Senior Foil/Epee:    January 15, 2022
RCFC In-House Youth/Junior Tournament:    January 15, 2022
202201 TS NFSG OSLO:    January 15, 2022 - January 16, 2022
2022 NCHSFL Coastal Conference Individuals:    January 15, 2022
South Coast Mary Rafanelli RYC/RJC:    January 15, 2022 - January 17, 2022
NEUSFA 6 Weapon E and Under:    January 15, 2022 - January 16, 2022
SOKOL CUP 2021/2022:    January 15, 2022
Coupe du Monde:    January 14, 2022 - January 16, 2022
Coupe du Danube 2022:    January 14, 2022 - January 16, 2022
2. kolo Zagreba\xc4\x8dke lige u Velikom ma\xc4\x8du:    January 14, 2022
Freehold Fencing's E & Under Epee:    January 14, 2022
SAS D & Under Epee:    January 14, 2022
TM Neljap\xc3\xa4evakud /JS/:    January 13, 2022 - January 27, 2022
Antrenament:    January 12, 2022
2022_1 Onsdagsserie:    January 12, 2022 - June 1, 2022
TM Neljap\xc3\xa4evakud /MM/:    January 12, 2022 - January 28, 2022
Hampshire Fencing Union Age Group Epee & Sabre and Senior Epee:    January 9, 2022
2022 Singapore Senior Challenge (WE):    January 9, 2022
FAP-NORTH Y12 Foil, Y14 Foil:    January 9, 2022
Age Group Fencing Championships:    January 8, 2022 - January 9, 2022
\xe6\x96\xb0\xe5\x8c\x97\xe5\xb8\x82 110 \xe5\xad\xb8\xe5\xb9\xb4\xe5\xba\xa6\xe4\xb8\xad\xe5\xb0\x8f\xe5\xad\xb8\xe6\x93\x8a\xe5\x8a\x8d\xe9\x8c\xa6\xe6\xa8\x99\xe8\xb3\xbd:    January 8, 2022 - January 10, 2022
111\xe5\xb9\xb4\xe9\xab\x98\xe9\x9b\x84\xe5\xb8\x82\xe4\xb8\xad\xe7\xad\x89\xe5\xad\xb8\xe6\xa0\xa1\xe9\x81\x8b\xe5\x8b\x95\xe6\x9c\x83(\xe6\x93\x8a\xe5\x8a\x8d\xe9\xa0\x85\xe7\x9b\xae):    January 8, 2022 - January 9, 2022
Singapore Senior Challenge:    January 8, 2022 - January 9, 2022
III Puchar Polski Junior\xc3\xb3w w szpadzie:    January 8, 2022 - January 9, 2022
III PP JM\xc5\x81 o Puchar Gda\xc5\x84skiej Szko\xc5\x82y Szermierki:    January 8, 2022
GHSFL Tournament 2021-22 R6 Lassiter:    January 8, 2022
BVF 6 Weapon International 2022 (EVF Circuit):    January 8, 2022 - January 9, 2022
\xe5\x8d\x97\xe6\x8a\x95\xe7\xb8\xa3111\xe5\xb9\xb4\xe4\xb8\xad\xe5\xb0\x8f\xe5\xad\xb8\xe8\x81\xaf\xe5\x90\x88\xe9\x81\x8b\xe5\x8b\x95\xe6\x9c\x83 \xe6\x93\x8a\xe5\x8a\x8d\xe9\xa0\x85\xe7\x9b\xae:    January 8, 2022 - January 9, 2022
NACATTACK Vet Epee Combineds:    January 8, 2022
